name,region,rating,kd,maps,kost,kpr,srv,plants,profile_url
LAMBE,LATAM,0.99,106-107 (-1),12,61%,0.76,23%,1,https://siege.gg/players/3858-lambe
XINA,LATAM,0.99,46-50 (-4),6,68%,0.72,21%,0,https://siege.gg/players/3879-xina
Nesta,LATAM,0.99,101-99 (+2),13,58%,0.73,28%,3,https://siege.gg/players/3898-nesta
REAZ,LATAM,0.99,188-183 (+5),23,61%,0.75,27%,2,https://siege.gg/players/3935-reaz
ALRD,LATAM,0.99,119-117 (+2),16,59%,0.73,27%,3,https://siege.gg/players/3955-alrd
Naka,LATAM,0.99,48-49 (-1),6,60%,0.70,28%,0,https://siege.gg/players/3989-naka1x
Bullet1,LATAM,0.98,177-173 (+4),24,65%,0.69,32%,1,https://siege.gg/players/98-bullet
Elemzje,LATAM,0.98,189-196 (-7),26,66%,0.69,28%,2,https://siege.gg/players/174-elemzje
SpeakEasy,LATAM,0.98,107-116 (-9),16,66%,0.62,32%,12,https://siege.gg/players/610-speakeasy
KDS,LATAM,0.98,270-276 (-6),37,65%,0.67,32%,1,https://siege.gg/players/1109-kds
P4TOXYZIN,LATAM,0.98,103-107 (-4),15,68%,0.65,32%,2,https://siege.gg/players/1724-p4toxyzin
Bassetto,LATAM,0.98,73-81 (-8),11,69%,0.60,33%,8,https://siege.gg/players/2256-bassetto
Gity,LATAM,0.98,86-85 (+1),12,66%,0.70,30%,1,https://siege.gg/players/2325-gity
LOLLO,LATAM,0.98,158-165 (-7),23,64%,0.63,34%,12,https://siege.gg/players/2497-lollo
Hatez,LATAM,0.98,194-186 (+8),25,61%,0.72,31%,1,https://siege.gg/players/2660-hatez
yektz,LATAM,0.98,124-121 (+3),18,62%,0.64,37%,5,https://siege.gg/players/2774-yektz
SWAG,LATAM,0.98,118-121 (-3),15,63%,0.73,25%,2,https://siege.gg/players/3130-swag
ZURS,LATAM,0.98,62-64 (-2),7,68%,0.72,25%,0,https://siege.gg/players/3467-zurs
SKOOB,LATAM,0.98,94-90 (+4),11,58%,0.76,27%,1,https://siege.gg/players/3495-skoob
MARTEAU,LATAM,0.98,175-177 (-2),26,64%,0.64,35%,5,https://siege.gg/players/3513-marteau
QUINTZ,LATAM,0.98,84-88 (-4),11,65%,0.72,24%,2,https://siege.gg/players/3520-quintz
GNRIVAL,LATAM,0.98,88-91 (-3),12,65%,0.72,26%,1,https://siege.gg/players/3747-gnrival
BUTCHRR,LATAM,0.98,65-66 (-1),8,60%,0.72,26%,2,https://siege.gg/players/3863-butchrr
LENDAO,LATAM,0.98,81-88 (-7),12,62%,0.67,27%,12,https://siege.gg/players/3874-lendao
Gryxr,LATAM,0.97,105-114 (-9),14,64%,0.68,26%,2,https://siege.gg/players/1316-gryxr
AQUI,LATAM,0.97,168-178 (-10),23,65%,0.67,29%,5,https://siege.gg/players/1517-aqui
Kyno,LATAM,0.97,213-236 (-23),29,63%,0.64,28%,17,https://siege.gg/players/1871-kyno
TUCU,LATAM,0.97,128-128 (+0),16,60%,0.72,27%,0,https://siege.gg/players/2038-tucu
Oscr,LATAM,0.97,239-252 (-13),34,65%,0.66,30%,8,https://siege.gg/players/2307-oscr
resetz,LATAM,0.97,103-104 (-1),13,62%,0.75,24%,1,https://siege.gg/players/2659-resetz
Savage,LATAM,0.97,249-277 (-28),36,65%,0.61,32%,20,https://siege.gg/players/3090-savage
RNOTUMBO,LATAM,0.97,105-118 (-13),16,64%,0.57,35%,14,https://siege.gg/players/3213-rnotumbo
DANTE7,LATAM,0.97,88-83 (+5),12,58%,0.73,31%,1,https://siege.gg/players/3320-dante7
YURIVST,LATAM,0.97,45-49 (-4),6,59%,0.63,30%,10,https://siege.gg/players/3696-yurivst
DEN,LATAM,0.97,128-138 (-10),17,62%,0.67,27%,2,https://siege.gg/players/3826-den
Raid,LATAM,0.97,88-90 (-2),12,64%,0.72,26%,0,https://siege.gg/players/3862-raidbullys
ZAARAMY,LATAM,0.97,195-190 (+5),23,59%,0.77,24%,1,https://siege.gg/players/3936-zaaramy
ROCKNROLLDJ,LATAM,0.97,50-53 (-3),7,66%,0.62,33%,2,https://siege.gg/players/3940-rocknrolldj
MARATSZ,LATAM,0.97,105-109 (-4),16,64%,0.65,32%,3,https://siege.gg/players/3952-maratsz
Levy,LATAM,0.96,119-122 (-3),16,62%,0.70,27%,2,https://siege.gg/players/272-lev1
JANGO,LATAM,0.96,14-15 (-1),2,68%,0.74,21%,0,https://siege.gg/players/1885-jango
Twiizt,LATAM,0.96,12-14 (-2),2,62%,0.75,12%,0,https://siege.gg/players/2125-twiizt
Neskin,LATAM,0.96,98-96 (+2),13,61%,0.70,31%,1,https://siege.gg/players/2261-neskin
Stk,LATAM,0.96,256-259 (-3),30,59%,0.75,24%,5,https://siege.gg/players/2519-stk
BOKZERA,LATAM,0.96,58-60 (-2),8,67%,0.64,34%,3,https://siege.gg/players/3200-bokzera
VNK,LATAM,0.96,88-93 (-5),11,58%,0.75,20%,0,https://siege.gg/players/3222-vnk
TEDDY,LATAM,0.96,17-18 (-1),2,68%,0.68,28%,0,https://siege.gg/players/3492-teddy
TAZZY,LATAM,0.96,50-54 (-4),5,64%,0.75,19%,0,https://siege.gg/players/3509-tazzy
MomoWiNGs,LATAM,0.96,89-96 (-7),12,65%,0.63,31%,4,https://siege.gg/players/3617-momorins
KzB,LATAM,0.96,101-108 (-7),12,67%,0.72,23%,0,https://siege.gg/players/3618-kzb
Lasmooo,LATAM,0.96,54-59 (-5),9,65%,0.62,32%,1,https://siege.gg/players/3670-lasmoooo
SYLO,LATAM,0.96,194-215 (-21),26,63%,0.66,26%,9,https://siege.gg/players/3904-sylo
STERN,LATAM,0.96,41-44 (-3),5,59%,0.69,25%,2,https://siege.gg/players/3907-stern
RUSHZE,LATAM,0.96,98-100 (-2),11,54%,0.79,19%,1,https://siege.gg/players/3933-rushze
Cpk,LATAM,0.96,90-97 (-7),12,64%,0.67,27%,0,https://siege.gg/players/4001-cpk
Pau1,LATAM,0.96,64-65 (-1),10,66%,0.64,35%,2,https://siege.gg/players/4010-pau1
Dream,LATAM,0.95,68-80 (-12),12,65%,0.55,34%,10,https://siege.gg/players/1349-dream
njr,LATAM,0.95,86-96 (-10),13,65%,0.58,35%,4,https://siege.gg/players/1809-njr
NearZ,LATAM,0.95,120-129 (-9),16,61%,0.71,23%,2,https://siege.gg/players/2773-nearz
Semper,LATAM,0.95,62-60 (+2),8,57%,0.71,31%,0,https://siege.gg/players/3138-semper
VIPOA,LATAM,0.95,17-17 (+0),2,56%,0.74,26%,1,https://siege.gg/players/3462-vipoa
SKY7,LATAM,0.95,47-51 (-4),6,61%,0.72,21%,0,https://siege.gg/players/3799-sky7
V7NOMZ,LATAM,0.95,88-113 (-25),14,69%,0.55,28%,17,https://siege.gg/players/3943-v7nomz
DEVILSZ,LATAM,0.95,121-125 (-4),16,61%,0.75,22%,1,https://siege.gg/players/3953-devilsz
A1mer,LATAM,0.95,43-49 (-6),6,62%,0.62,28%,4,https://siege.gg/players/3990-a1mer
BriD,LATAM,0.94,148-204 (-56),32,67%,0.45,37%,36,https://siege.gg/players/22-brid
ERKKARI,LATAM,0.94,35-36 (-1),5,61%,0.65,33%,1,https://siege.gg/players/462-erkkari
Alem4o,LATAM,0.94,147-160 (-13),22,62%,0.59,35%,10,https://siege.gg/players/1738-alem4o
GABU,LATAM,0.94,35-33 (+2),4,51%,0.78,26%,0,https://siege.gg/players/3521-gabu
HUD,LATAM,0.94,16-17 (-1),2,60%,0.70,26%,0,https://siege.gg/players/3758-hud
SOGGYC,LATAM,0.94,41-41 (+0),5,54%,0.69,30%,0,https://siege.gg/players/3910-soggyc
CODED,LATAM,0.94,112-122 (-10),14,63%,0.70,22%,1,https://siege.gg/players/3941-coded
FLUANCY,LATAM,0.94,101-115 (-14),14,63%,0.64,27%,4,https://siege.gg/players/3942-fluancy
SM1SS,LATAM,0.94,27-28 (-1),4,59%,0.64,33%,1,https://siege.gg/players/3969-sm1ss
SCYTHER,LATAM,0.93,99-116 (-17),16,64%,0.61,28%,7,https://siege.gg/players/579-scyther
Hornetao,LATAM,0.93,46-49 (-3),6,60%,0.65,30%,0,https://siege.gg/players/1559-horneto
Pikan,LATAM,0.93,78-81 (-3),11,60%,0.71,26%,0,https://siege.gg/players/1999-pikaceu
GoodBoy,LATAM,0.93,85-94 (-9),11,58%,0.73,19%,3,https://siege.gg/players/2940-goodboy
POKER,LATAM,0.93,79-90 (-11),11,60%,0.64,27%,3,https://siege.gg/players/3684-poker
Wizard,LATAM,0.93,63-71 (-8),9,62%,0.67,24%,2,https://siege.gg/players/3816-wizarduk
QUARTURNER,LATAM,0.93,57-66 (-9),9,62%,0.59,31%,4,https://siege.gg/players/3945-quarturner
SeiNov9,LATAM,0.93,39-50 (-11),6,63%,0.57,27%,6,https://siege.gg/players/3992-seinov9
SKIDDY,LATAM,0.92,64-75 (-11),9,60%,0.65,23%,2,https://siege.gg/players/3087-skiddy
ZLUKLOK,LATAM,0.92,65-83 (-18),12,66%,0.54,31%,4,https://siege.gg/players/3767-zluklok
KANEDA,LATAM,0.92,44-49 (-5),5,57%,0.72,19%,0,https://siege.gg/players/3883-kaneda
SERX,LATAM,0.92,58-68 (-10),8,63%,0.64,24%,4,https://siege.gg/players/3894-serx
MentalistC,LATAM,0.91,38-52 (-14),8,63%,0.44,40%,8,https://siege.gg/players/951-mentalistc
Forrest,LATAM,0.91,140-168 (-28),22,60%,0.56,32%,18,https://siege.gg/players/1318-forrest
RAIO,LATAM,0.91,27-32 (-5),4,62%,0.68,20%,0,https://siege.gg/players/1736-raio
Rappz,LATAM,0.91,260-315 (-55),39,63%,0.60,27%,14,https://siege.gg/players/2000-rappz
Dash,LATAM,0.91,201-244 (-43),29,63%,0.62,24%,11,https://siege.gg/players/2268-d4sh
Rovi,LATAM,0.91,112-130 (-18),16,61%,0.60,30%,5,https://siege.gg/players/2418-rovi
Ape,LATAM,0.91,112-128 (-16),16,58%,0.65,25%,1,https://siege.gg/players/2926-ape
CroqSon,LATAM,0.91,60-69 (-9),9,63%,0.64,26%,0,https://siege.gg/players/3175-croqson
CANDLE,LATAM,0.91,13-14 (-1),2,50%,0.81,12%,0,https://siege.gg/players/3470-candle
DUCAGN,LATAM,0.91,31-36 (-5),4,56%,0.70,18%,1,https://siege.gg/players/3522-ducagn
bbySharKK,LATAM,0.91,204-234 (-30),28,60%,0.62,28%,1,https://siege.gg/players/3667-bbysharkk
AZuKi,LATAM,0.91,74-87 (-13),11,59%,0.67,20%,2,https://siege.gg/players/3713-azuki
VICBANDS,LATAM,0.91,45-56 (-11),6,62%,0.60,25%,0,https://siege.gg/players/3751-vicbands
Vrionx,LATAM,0.91,87-103 (-16),13,60%,0.63,25%,0,https://siege.gg/players/3896-vrionx
LUCKI,LATAM,0.91,20-23 (-3),3,65%,0.57,34%,0,https://siege.gg/players/3931-lucki
AurK11,LATAM,0.91,49-70 (-21),11,66%,0.44,37%,13,https://siege.gg/players/3997-aurk11
Hoi,LATAM,0.91,67-83 (-16),11,67%,0.60,25%,1,https://siege.gg/players/3998-hoi
Mity,LATAM,0.9,109-131 (-22),16,56%,0.64,22%,1,https://siege.gg/players/122-mity
Kendrew,LATAM,0.9,56-71 (-15),9,66%,0.57,27%,4,https://siege.gg/players/152-kendrew
Panbazou,LATAM,0.9,31-38 (-7),4,60%,0.65,20%,0,https://siege.gg/players/1860-panbazou
GMZ,LATAM,0.9,144-164 (-20),18,58%,0.71,19%,1,https://siege.gg/players/1870-gmz
AsK,LATAM,0.9,95-107 (-12),13,55%,0.68,23%,0,https://siege.gg/players/2258-ask
Hat,LATAM,0.9,53-56 (-3),6,54%,0.71,25%,2,https://siege.gg/players/3105-hat
Tuhan,LATAM,0.9,57-67 (-10),8,62%,0.70,18%,1,https://siege.gg/players/3160-tuhan
Playxr,LATAM,0.9,52-61 (-9),8,57%,0.63,25%,1,https://siege.gg/players/3226-playxr
FelipoX,LATAM,0.89,174-219 (-45),29,61%,0.54,32%,9,https://siege.gg/players/1660-felipox
Wizard,LATAM,0.89,165-187 (-22),25,58%,0.61,30%,0,https://siege.gg/players/2645-wizard
SNEKY,LATAM,0.89,35-43 (-8),5,59%,0.59,27%,0,https://siege.gg/players/3915-sneky
KUBAJZSKI,LATAM,0.89,68-77 (-9),9,61%,0.66,25%,0,https://siege.gg/players/3964-kubajzski
HUNGRY,LATAM,0.88,22-27 (-5),4,61%,0.52,35%,2,https://siege.gg/players/37-hungry
Nafe,LATAM,0.88,56-69 (-13),9,60%,0.60,25%,1,https://siege.gg/players/1703-nathan
Kixhro,LATAM,0.88,42-46 (-4),6,57%,0.71,22%,0,https://siege.gg/players/2829-kixhro
Mephi,LATAM,0.88,69-86 (-17),11,58%,0.59,26%,1,https://siege.gg/players/2933-mephi
DARKEYSS,LATAM,0.88,93-103 (-10),13,53%,0.66,26%,1,https://siege.gg/players/3137-darkeyss
YLEQI,LATAM,0.88,54-63 (-9),7,59%,0.63,26%,1,https://siege.gg/players/3900-yleqi
THEASER,LATAM,0.88,54-71 (-17),9,61%,0.56,26%,2,https://siege.gg/players/3948-theaser
EWZY,LATAM,0.88,40-43 (-3),6,57%,0.68,27%,0,https://siege.gg/players/3972-ewzy
live,LATAM,0.87,25-34 (-9),4,57%,0.56,24%,3,https://siege.gg/players/1108-live
RIN,LATAM,0.87,78-94 (-16),11,59%,0.67,19%,2,https://siege.gg/players/2517-rin
TYRANT,LATAM,0.87,63-76 (-13),9,56%,0.64,22%,1,https://siege.gg/players/2840-tyrant
Seal,LATAM,0.87,67-78 (-11),11,52%,0.61,29%,1,https://siege.gg/players/3274-seal
MHAGR,LATAM,0.87,28-32 (-4),4,55%,0.62,28%,0,https://siege.gg/players/3643-mhagr
ZENOO,LATAM,0.87,27-35 (-8),4,61%,0.61,20%,1,https://siege.gg/players/3770-zenoo
D0MANTAS,LATAM,0.87,103-128 (-25),14,55%,0.65,19%,0,https://siege.gg/players/3841-d0mantas
Logger,LATAM,0.87,87-104 (-17),13,56%,0.63,25%,0,https://siege.gg/players/3897-logger
VOID.NN,LATAM,0.87,34-41 (-7),5,55%,0.58,30%,4,https://siege.gg/players/3909-voidnn
DEMoZ,LATAM,0.87,79-95 (-16),12,60%,0.59,29%,3,https://siege.gg/players/4003-demoz
ReJo1ce,LATAM,0.87,63-77 (-14),10,55%,0.63,23%,1,https://siege.gg/players/4011-rejo1ce
Hotancold,LATAM,0.86,156-213 (-57),26,61%,0.52,28%,25,https://siege.gg/players/79-hotancold
Psycho,LATAM,0.86,97-121 (-24),15,56%,0.59,26%,2,https://siege.gg/players/92-psycho
R4re,LATAM,0.86,102-124 (-22),15,59%,0.63,23%,2,https://siege.gg/players/2253-r4re
Dotz,LATAM,0.86,234-313 (-79),39,60%,0.52,30%,19,https://siege.gg/players/2264-dootz
Ar7hr,LATAM,0.86,165-237 (-72),30,61%,0.48,30%,32,https://siege.gg/players/2267-ar7hr
MENGO,LATAM,0.86,64-81 (-17),9,58%,0.62,21%,2,https://siege.gg/players/2850-mengo
Nuxxga,LATAM,0.86,61-97 (-36),13,62%,0.43,31%,14,https://siege.gg/players/2859-nuxxga
Dov2hkiin,LATAM,0.86,81-98 (-17),13,57%,0.57,31%,2,https://siege.gg/players/2866-dov2hkiin
SOUZAA,LATAM,0.86,22-31 (-9),4,48%,0.59,16%,0,https://siege.gg/players/3030-souzaa
CADENT,LATAM,0.86,103-135 (-32),16,61%,0.55,27%,1,https://siege.gg/players/3167-cadent
MOLVER,LATAM,0.86,39-47 (-8),6,56%,0.60,27%,0,https://siege.gg/players/3880-molver
MajorKi,LATAM,0.86,56-73 (-17),10,54%,0.60,21%,3,https://siege.gg/players/3984-major
KarTy,LATAM,0.86,78-98 (-20),12,58%,0.58,26%,3,https://siege.gg/players/4004-karty
Canadian,LATAM,0.85,163-242 (-79),31,63%,0.47,30%,15,https://siege.gg/players/49-canadian
SpiriTz,LATAM,0.85,26-35 (-9),4,60%,0.54,27%,3,https://siege.gg/players/1995-spiritz
kondz,LATAM,0.85,149-200 (-51),26,58%,0.54,27%,9,https://siege.gg/players/2278-kondzz
CTZN,LATAM,0.84,51-67 (-16),9,63%,0.55,27%,0,https://siege.gg/players/357-ctzn
LINKOO,LATAM,0.84,160-210 (-50),26,57%,0.59,23%,7,https://siege.gg/players/2422-linkoo
BJL,LATAM,0.84,33-59 (-26),6,68%,0.44,21%,6,https://siege.gg/players/3456-bjl
AREZ7,LATAM,0.84,19-26 (-7),4,52%,0.56,23%,0,https://siege.gg/players/3702-arez7
Franklin,LATAM,0.84,54-84 (-30),9,65%,0.48,25%,9,https://siege.gg/players/3750-franlin
HAXZAO,LATAM,0.84,31-37 (-6),4,59%,0.70,15%,0,https://siege.gg/players/3875-haxzao
HANNI,LATAM,0.84,23-33 (-10),3,50%,0.64,8%,1,https://siege.gg/players/3934-hanni
Eddy,LATAM,0.83,38-46 (-8),6,54%,0.64,22%,0,https://siege.gg/players/2830-eddy
MR6OTLAW,LATAM,0.83,108-136 (-28),15,50%,0.67,16%,1,https://siege.gg/players/3045-mr6otlaw
TOASTER,LATAM,0.83,15-20 (-5),2,56%,0.60,20%,1,https://siege.gg/players/3764-toaster
KAIINX7,LATAM,0.83,44-56 (-12),6,52%,0.68,13%,0,https://siege.gg/players/3797-kaiinx7
EVAN,LATAM,0.83,84-137 (-53),17,62%,0.44,28%,20,https://siege.gg/players/3803-evan
HELLAMOB,LATAM,0.83,89-121 (-32),16,58%,0.55,25%,4,https://siege.gg/players/3954-hellamob
Souffle,LATAM,0.82,62-85 (-23),11,59%,0.56,22%,0,https://siege.gg/players/1986-souffle
RYCE,LATAM,0.82,66-115 (-49),15,63%,0.38,33%,19,https://siege.gg/players/2107-ryce
JOEGOR,LATAM,0.82,68-86 (-18),11,51%,0.62,21%,3,https://siege.gg/players/3612-joegor
RAWA,LATAM,0.82,58-77 (-19),9,54%,0.56,25%,2,https://siege.gg/players/3819-rawa
BEUSTER,LATAM,0.82,32-51 (-19),5,61%,0.48,23%,6,https://siege.gg/players/3839-beuster
RWZ9,LATAM,0.82,25-35 (-10),4,59%,0.68,5%,0,https://siege.gg/players/3892-rwz9
Rioter,LATAM,0.82,48-72 (-24),10,61%,0.48,28%,8,https://siege.gg/players/4012-rioter
Yoggah,LATAM,0.8,111-157 (-46),18,55%,0.55,22%,4,https://siege.gg/players/348-yoggah
PALADIIN,LATAM,0.8,23-33 (-10),4,48%,0.62,10%,1,https://siege.gg/players/3032-paladiin
KY,LATAM,0.8,54-76 (-22),10,56%,0.58,18%,0,https://siege.gg/players/3987-ky
IONZ,LATAM,0.79,44-73 (-29),8,63%,0.49,18%,1,https://siege.gg/players/3757-ionz
R4UL,LATAM,0.79,34-48 (-14),5,54%,0.56,21%,1,https://siege.gg/players/3882-r4ul
STOAXY,LATAM,0.79,33-46 (-13),5,52%,0.56,22%,0,https://siege.gg/players/3908-stoaxy
P4,LATAM,0.78,39-64 (-25),9,57%,0.45,26%,4,https://siege.gg/players/979-p4
JONAXYZ,LATAM,0.78,37-51 (-14),5,50%,0.61,16%,0,https://siege.gg/players/3776-jonaxyz
VALEN,LATAM,0.78,29-46 (-17),5,57%,0.49,22%,2,https://siege.gg/players/3913-valen
MARECKX,LATAM,0.78,18-28 (-10),4,57%,0.43,33%,0,https://siege.gg/players/3971-mareckx
KIRsy,LATAM,0.78,26-37 (-11),5,44%,0.60,13%,1,https://siege.gg/players/3977-kirsay
nesk,LATAM,0.77,11-17 (-6),2,52%,0.58,10%,0,https://siege.gg/players/97-nesk
NERF,LATAM,0.77,25-44 (-19),5,53%,0.37,34%,9,https://siege.gg/players/3182-nerf
V11,LATAM,0.77,24-48 (-24),5,60%,0.39,21%,8,https://siege.gg/players/3778-v11
AGMOLI,LATAM,0.77,34-61 (-27),7,60%,0.43,23%,3,https://siege.gg/players/3939-agmoli
IT,LATAM,0.77,31-46 (-15),6,56%,0.62,8%,1,https://siege.gg/players/3975-it
ion,LATAM,0.76,91-131 (-40),15,46%,0.55,20%,0,https://siege.gg/players/130-ion
Miracle,LATAM,0.76,78-124 (-46),15,54%,0.48,23%,3,https://siege.gg/players/868-miracle
Pacbull,LATAM,0.76,21-32 (-11),4,57%,0.50,23%,0,https://siege.gg/players/1707-pacbull
MILANO,LATAM,0.76,42-69 (-27),7,58%,0.49,19%,4,https://siege.gg/players/1861-milano
SKEPTIC,LATAM,0.76,69-121 (-52),16,57%,0.42,27%,9,https://siege.gg/players/2304-skeptic
INRYO,LATAM,0.76,6-12 (-6),2,62%,0.38,25%,1,https://siege.gg/players/2324-inryo
Stemp,LATAM,0.76,79-117 (-38),13,50%,0.57,15%,3,https://siege.gg/players/2783-stemp
DRKZINN,LATAM,0.76,61-94 (-33),11,56%,0.52,19%,1,https://siege.gg/players/3774-drkzinn
Dominic,LATAM,0.76,55-78 (-23),10,53%,0.59,16%,2,https://siege.gg/players/3985-dominic
J1ahao,LATAM,0.76,54-76 (-22),10,55%,0.58,18%,0,https://siege.gg/players/3986-j1ahao
coted,LATAM,0.75,56-93 (-37),11,58%,0.48,20%,3,https://siege.gg/players/2516-coted
GWZH,LATAM,0.75,21-33 (-12),4,57%,0.47,26%,0,https://siege.gg/players/3345-gwzh
LENDA,LATAM,0.74,30-50 (-20),6,56%,0.47,21%,0,https://siege.gg/players/1390-lenda
Flastry,LATAM,0.74,21-32 (-11),4,53%,0.47,28%,0,https://siege.gg/players/2650-flastry
KRONK,LATAM,0.74,20-28 (-8),3,47%,0.56,22%,0,https://siege.gg/players/3473-kronk
CENTIR,LATAM,0.74,31-47 (-16),6,49%,0.53,20%,2,https://siege.gg/players/3480-centir
GUIZI,LATAM,0.74,10-18 (-8),2,63%,0.45,18%,0,https://siege.gg/players/3700-guizi
RASH,LATAM,0.74,56-90 (-34),11,54%,0.48,23%,4,https://siege.gg/players/3772-rash
FOCAL,LATAM,0.73,29-47 (-18),6,54%,0.49,20%,0,https://siege.gg/players/3022-focal
RAZAH,LATAM,0.73,9-14 (-5),2,52%,0.47,26%,0,https://siege.gg/players/3518-razah
Hauva,LATAM,0.73,36-74 (-38),9,57%,0.38,21%,6,https://siege.gg/players/3732-hauva
Relaes,LATAM,0.73,46-68 (-22),8,52%,0.56,17%,0,https://siege.gg/players/3855-relaes
KAMIKAZE,LATAM,0.72,8-16 (-8),2,57%,0.42,15%,1,https://siege.gg/players/93-kamikaze
XROYALE,LATAM,0.72,18-33 (-15),4,55%,0.40,26%,1,https://siege.gg/players/3346-xroyale
JULIANOBORGES,LATAM,0.72,15-25 (-10),4,50%,0.50,16%,0,https://siege.gg/players/3783-julianoborges
COXAH,LATAM,0.72,6-9 (-3),2,50%,0.60,10%,0,https://siege.gg/players/3893-coxah
GAVRUNNIN,LATAM,0.72,12-18 (-6),2,47%,0.52,21%,0,https://siege.gg/players/3926-gavrunnin
Shed,LATAM,0.7,21-42 (-21),5,62%,0.39,22%,0,https://siege.gg/players/3098-shedpog
FERRAZ,LATAM,0.7,20-35 (-15),4,52%,0.48,16%,1,https://siege.gg/players/3887-ferraz
NARUSAS,LATAM,0.7,19-32 (-13),4,48%,0.51,13%,1,https://siege.gg/players/3891-narusas
WZHEKA,LATAM,0.7,30-47 (-17),6,49%,0.55,14%,0,https://siege.gg/players/3961-wzheka
KIIOXZ,LATAM,0.7,27-45 (-18),6,47%,0.49,18%,1,https://siege.gg/players/3962-kiioxz
LULI,LATAM,0.69,16-30 (-14),4,54%,0.38,28%,0,https://siege.gg/players/3024-luli
MZJIIN,LATAM,0.68,31-49 (-18),6,43%,0.56,10%,0,https://siege.gg/players/3960-mzjiin
IO0MagNETic,LATAM,0.67,3-5 (-2),1,44%,0.33,44%,0,https://siege.gg/players/3988-io0magnetic
GOOSENA,LATAM,0.64,27-47 (-20),5,42%,0.46,20%,0,https://siege.gg/players/3911-goosena
ANNIKA,LATAM,0.62,40-84 (-44),9,42%,0.38,20%,2,https://siege.gg/players/3674-annika
Fishoguy,LATAM,0.61,29-68 (-39),8,48%,0.35,17%,2,https://siege.gg/players/547-fishoguy
SIRILOID,LATAM,0.61,12-30 (-18),4,47%,0.29,28%,0,https://siege.gg/players/3968-siriloid
Miracle,LATAM,0.61,17-31 (-14),4,44%,0.47,13%,0,https://siege.gg/players/3978-miracle
SWITY,LATAM,0.58,16-34 (-18),4,42%,0.40,15%,1,https://siege.gg/players/3889-swity
Oblivionis,LATAM,0.58,33-73 (-40),9,50%,0.39,13%,0,https://siege.gg/players/3983-oblivionis
MIGHTFR,LATAM,0.57,25-51 (-26),6,38%,0.45,7%,1,https://siege.gg/players/3958-mightfr
ZEPHIR,LATAM,0.55,6-15 (-9),2,35%,0.35,11%,1,https://siege.gg/players/20-zephir
EXIGE,LATAM,0.55,7-20 (-13),2,48%,0.28,20%,1,https://siege.gg/players/3485-exige
YXSHIRAU,LATAM,0.55,16-34 (-18),4,44%,0.42,10%,1,https://siege.gg/players/3959-yxshirau
DUDUCRVG,LATAM,0.49,15-36 (-21),4,40%,0.38,10%,0,https://siege.gg/players/3794-duducrvg
Chichoo,LATAM,0.47,17-38 (-21),5,28%,0.40,9%,0,https://siege.gg/players/3974-chichoo
AMERICANOWTF,LATAM,0.46,9-31 (-22),4,37%,0.24,16%,1,https://siege.gg/players/3890-americanowtf
TYSI,LATAM,0.42,4-15 (-11),2,37%,0.25,6%,0,https://siege.gg/players/3762-tysi
FROZEN,LATAM,0.41,4-15 (-11),2,31%,0.25,6%,0,https://siege.gg/players/1818-frozen
NEONLIGHT,LATAM,0.38,7-22 (-15),2,30%,0.30,4%,0,https://siege.gg/players/3927-neonlight
SOS,LATAM,0.3,11-46 (-35),6,26%,0.22,8%,0,https://siege.gg/players/3976-sos
Sitto,LATAM,0.2,5-29 (-24),4,24%,0.17,0%,0,https://siege.gg/players/3973-sitto
Direction,APAC,1.44,94-42 (+52),8,80%,1.08,51%,1,https://siege.gg/players/2788-direction
VEXISS,APAC,1.43,47-20 (+27),4,76%,1.12,52%,0,https://siege.gg/players/3970-vexiss
Aiden,APAC,1.34,127-73 (+54),12,74%,1.03,40%,3,https://siege.gg/players/3749-aiden
DiasLucas,APAC,1.29,78-43 (+35),8,81%,0.86,52%,0,https://siege.gg/players/2191-diaslucas
GUTTERO,APAC,1.29,25-16 (+9),2,76%,1.00,36%,0,https://siege.gg/players/3957-guttero
txonly,APAC,1.28,104-66 (+38),10,76%,0.96,38%,2,https://siege.gg/players/3873-txonly
JOWKKAEBI,APAC,1.26,44-29 (+15),4,69%,1.05,30%,0,https://siege.gg/players/3250-jowkkaebi
HASAQUI,APAC,1.26,118-84 (+34),12,71%,0.98,30%,0,https://siege.gg/players/3876-hasaqui
OnJuly,APAC,1.24,76-47 (+29),8,73%,0.87,45%,1,https://siege.gg/players/2791-onjuly
fxrias,APAC,1.24,162-110 (+52),15,68%,1.02,30%,1,https://siege.gg/players/3036-fxrias
MoonL1ght,APAC,1.24,90-60 (+30),9,70%,0.94,37%,0,https://siege.gg/players/3866-moonl1ght
YaaaaZ,APAC,1.24,79-50 (+29),9,77%,0.82,47%,0,https://siege.gg/players/3869-yaz
Rival,APAC,1.22,83-55 (+28),8,77%,0.89,40%,0,https://siege.gg/players/3471-rival
POZO,APAC,1.22,144-99 (+45),14,72%,0.91,37%,0,https://siege.gg/players/3832-pozo
ARK,APAC,1.22,89-63 (+26),7,65%,1.03,26%,3,https://siege.gg/players/3901-ark
Romeo,APAC,1.21,71-49 (+22),6,70%,1.00,30%,0,https://siege.gg/players/2781-mrzll
Snake,APAC,1.21,87-59 (+28),8,69%,0.94,36%,0,https://siege.gg/players/2984-snake
Woogiman,APAC,1.2,107-83 (+24),11,74%,0.91,29%,2,https://siege.gg/players/2515-woogiman
